customer_id;customer_name;city;product_category;product_sub_category
471;Greg Guthrie;Middletown;Office Supplies;Paper
472;Carlos Soltero;Scottsdale;Office Supplies;Binders & Binder Accessories
473;Greg Guthrie;Austin;Office Supplies;Appliances
474;Christopher Schild;Aurora;Office Supplies;Appliances
475;Joy Smith;Aurora;Furniture;Chairs & Chairmats
476;Joy Smith;Greenville;Technology;Computer Peripherals
477;Guy Armstrong;Pasco;Office Supplies;Storage & Organization
478;Brian Moss;Janesville;Office Supplies;Appliances
479;Logan Haushalter;Janesville;Technology;Telephones & Communication
480;Guy Armstrong;Austin;Technology;Telephones & Communication
481;Christopher Schild;Austin;Technology;Telephones & Communication
482;Jim Sink;Janesville;Office Supplies;Storage & Organization
483;Carlos Soltero;Scottsdale;Furniture;Chairs & Chairmats
484;Jennifer Braxton;Austin;Office Supplies;Envelopes
485;Brian Moss;Middletown;Technology;Telephones & Communication
486;Harold Engle;Middletown;Office Supplies;Paper
487;Carlos Soltero;Aurora;Office Supplies;Paper
488;Hilary Holden;Greenville;Furniture;Chairs & Chairmats
489;Logan Haushalter;Pasco;Office Supplies;Binders & Binder Accessories
490;Guy Armstrong;Janesville;Office Supplies;Scissors, Rulers & Trimmers
491;Erica Bern;Scottsdale;Office Supplies;Scissors, Rulers & Trimmers
492;Logan Haushalter;Austin;Furniture;Office Furnishings
493;Harold Engle;Middletown;Furniture;Chairs & Chairmats
494;Christopher Schild;Greenville;Technology;Computer Peripherals
495;Helen Abelman;Austin;Office Supplies;Paper
496;Jack Lebron;Scottsdale;Furniture;Office Furnishings
497;Jack Lebron;Austin;Furniture;Bookcases
498;Giulietta Baptist;Middletown;Technology;Computer Peripherals
499;Jim Sink;Aurora;Office Supplies;Paper
500;Julie Creighton;Greenville;Office Supplies;Pens & Art Supplies
501;Sanjit Chand;Pasco;Office Supplies;Storage & Organization
502;Matt Collins;Aurora;Office Supplies;Pens & Art Supplies
503;Matt Collins;Greenville;Technology;Computer Peripherals
504;Justin Knight;Pasco;Office Supplies;Paper
505;Rob Haberlin;Janesville;Furniture;Chairs & Chairmats
506;Rob Haberlin;Austin;Technology;Computer Peripherals
507;Rob Haberlin;Austin;Office Supplies;Labels
508;Rob Haberlin;Janesville;Office Supplies;Storage & Organization
509;Christina Vanderzanden;Scottsdale;Technology;Computer Peripherals
510;Matt Collins;Scottsdale;Office Supplies;Appliances
511;Sanjit Chand;Austin;Technology;Copiers & Fax
512;Matt Collins;Middletown;Furniture;Office Furnishings
513;Justin Knight;Aurora;Furniture;Office Furnishings
514;Rob Haberlin;Greenville;Office Supplies;Paper
515;Lena Cacioppo;Janesville;Technology;Computer Peripherals
516;Kimberly Carter;Janesville;Furniture;Bookcases
517;Gene Hale;Austin;Furniture;Chairs & Chairmats
518;Christina Vanderzanden;Aurora;Technology;Computer Peripherals
519;Matt Collins;Austin;Office Supplies;Storage & Organization
520;Sally Knutson;Pasco;Office Supplies;Binders & Binder Accessories
521;Kimberly Carter;Janesville;Technology;Computer Peripherals
522;Christina Vanderzanden;Scottsdale;Office Supplies;Pens & Art Supplies
523;Kimberly Carter;Austin;Office Supplies;Paper
524;Rob Haberlin;Middletown;Office Supplies;Pens & Art Supplies
525;Justin Knight;Aurora;Office Supplies;Storage & Organization
526;Christina Vanderzanden;Aurora;Office Supplies;Rubber Bands
527;Marina Lichtenstein;Greenville;Office Supplies;Paper
528;Justin Knight;Pasco;Office Supplies;Binders & Binder Accessories
529;Gene Hale;Janesville;Office Supplies;Binders & Binder Accessories
530;Gene Hale;Scottsdale;Office Supplies;Storage & Organization
531;Rob Haberlin;Austin;Technology;Computer Peripherals
532;Gene Hale;Austin;Office Supplies;Pens & Art Supplies
533;Michelle Arnett;Middletown;Office Supplies;Binders & Binder Accessories
534;Sally Knutson;Aurora;Office Supplies;Storage & Organization
535;Rob Haberlin;Austin;Furniture;Office Furnishings
536;Justin Knight;Middletown;Office Supplies;Pens & Art Supplies
537;Lena Cacioppo;Greenville;Technology;Telephones & Communication
538;Seth Vernon;Greenville;Office Supplies;Binders & Binder Accessories
539;Gene Hale;Pasco;Furniture;Office Furnishings
540;Luke Weiss;Janesville;Office Supplies;Envelopes
541;Justin Knight;Janesville;Office Supplies;Binders & Binder Accessories
542;Rob Haberlin;Scottsdale;Office Supplies;Storage & Organization
543;Julie Creighton;Austin;Technology;Telephones & Communication
544;Sanjit Chand;Middletown;Technology;Office Machines
545;Justin Knight;Aurora;Office Supplies;Binders & Binder Accessories
546;Luke Weiss;Greenville;Technology;Telephones & Communication
547;Christina Vanderzanden;Greenville;Technology;Computer Peripherals
548;Lena Cacioppo;Pasco;Office Supplies;Paper
549;Seth Vernon;Janesville;Office Supplies;Paper
550;Sanjit Chand;Greenville;Office Supplies;Envelopes
551;Julie Creighton;Pasco;Technology;Computer Peripherals
552;Sanjit Chand;Middletown;Furniture;Office Furnishings
553;Anthony Johnson;Scottsdale;Office Supplies;Pens & Art Supplies
554;Anthony Johnson;Austin;Office Supplies;Paper
555;Kimberly Carter;Middletown;Office Supplies;Appliances
556;Marina Lichtenstein;Middletown;Furniture;Chairs & Chairmats
557;Sanjit Chand;Aurora;Office Supplies;Envelopes
558;Sally Knutson;Pasco;Office Supplies;Appliances
559;Luke Weiss;Janesville;Office Supplies;Scissors, Rulers & Trimmers
560;Anthony Johnson;Scottsdale;Office Supplies;Appliances
561;Michelle Arnett;Austin;Technology;Telephones & Communication
562;Luke Weiss;Scottsdale;Office Supplies;Paper
563;Luke Weiss;Austin;Technology;Office Machines
564;Rob Haberlin;Aurora;Office Supplies;Binders & Binder Accessories
565;Julie Creighton;Greenville;Office Supplies;Binders & Binder Accessories
566;Justin Knight;Greenville;Furniture;Office Furnishings
567;Sally Knutson;Pasco;Office Supplies;Appliances
568;Michelle Arnett;Scottsdale;Office Supplies;Appliances
569;Julie Creighton;Austin;Office Supplies;Scissors, Rulers & Trimmers
570;Sally Knutson;Middletown;Office Supplies;Paper
571;Sally Knutson;Aurora;Furniture;Tables
572;Kimberly Carter;Austin;Office Supplies;Binders & Binder Accessories
573;Rob Haberlin;Pasco;Office Supplies;Binders & Binder Accessories
574;Sally Knutson;Pasco;Office Supplies;Labels
575;Marina Lichtenstein;Janesville;Office Supplies;Binders & Binder Accessories
576;Christina De Moss;Janesville;Office Supplies;Labels
577;Luke Weiss;Janesville;Office Supplies;Pens & Art Supplies
578;Sally Knutson;Greenville;Office Supplies;Binders & Binder Accessories
579;Michelle Arnett;Greenville;Office Supplies;Labels
580;Sanjit Chand;Scottsdale;Technology;Telephones & Communication
581;Anthony Johnson;Scottsdale;Office Supplies;Appliances
582;Luke Weiss;Austin;Furniture;Office Furnishings
583;Rob Haberlin;Pasco;Furniture;Chairs & Chairmats
584;Monica Federle;Austin;Furniture;Office Furnishings
585;Kimberly Carter;Pasco;Furniture;Office Furnishings
586;Michelle Arnett;Janesville;Office Supplies;Binders & Binder Accessories
587;Sanjit Chand;Pasco;Furniture;Office Furnishings
588;Marina Lichtenstein;Janesville;Office Supplies;Envelopes
589;Joy Smith;Austin;Office Supplies;Paper
590;Christina De Moss;Middletown;Office Supplies;Storage & Organization
591;Monica Federle;Middletown;Office Supplies;Rubber Bands
592;Michelle Arnett;Aurora;Office Supplies;Binders & Binder Accessories
593;Michelle Arnett;Middletown;Furniture;Office Furnishings
594;Sally Knutson;Aurora;Office Supplies;Rubber Bands
595;Christina De Moss;Austin;Technology;Telephones & Communication
596;Joy Smith;Austin;Furniture;Bookcases
597;Sonia Sunley;Scottsdale;Technology;Telephones & Communication
598;Anthony O'Donnell;Austin;Office Supplies;Appliances
599;Emily Grady;Aurora;Technology;Computer Peripherals
600;Alex Avila;Greenville;Office Supplies;Appliances
601;Brian Moss;Greenville;Furniture;Chairs & Chairmats
602;Emily Grady;Pasco;Furniture;Office Furnishings
603;Anna Andreadi;Janesville;Office Supplies;Paper
604;Emily Grady;Scottsdale;Technology;Computer Peripherals
605;Barbara Fisher;Austin;Office Supplies;Binders & Binder Accessories
606;Emily Grady;Greenville;Office Supplies;Scissors, Rulers & Trimmers
607;Kelly Williams;Pasco;Office Supplies;Envelopes
608;Sonia Sunley;Janesville;Technology;Computer Peripherals
609;Sonia Sunley;Scottsdale;Furniture;Chairs & Chairmats
610;Sonia Sunley;Austin;Technology;Computer Peripherals
611;Jocasta Rupert;Middletown;Office Supplies;Scissors, Rulers & Trimmers
612;Sonia Sunley;Aurora;Office Supplies;Envelopes
613;Kelly Williams;Greenville;Office Supplies;Binders & Binder Accessories
614;Anna Andreadi;Pasco;Office Supplies;Paper
615;Rick Duston;Janesville;Office Supplies;Paper
616;Sonia Sunley;Janesville;Office Supplies;Binders & Binder Accessories
617;Angele Hood;Scottsdale;Office Supplies;Binders & Binder Accessories
618;Sonia Sunley;Pasco;Office Supplies;Labels
619;Sonia Sunley;Middletown;Office Supplies;Appliances
620;Dennis Bolton;Aurora;Furniture;Office Furnishings
621;Stewart Carmichael;Pasco;Office Supplies;Pens & Art Supplies
622;Dennis Bolton;Janesville;Office Supplies;Labels
623;Sonia Sunley;Scottsdale;Office Supplies;Labels
624;Stewart Carmichael;Austin;Office Supplies;Appliances
625;Kelly Williams;Middletown;Office Supplies;Envelopes
626;Sonia Sunley;Middletown;Technology;Computer Peripherals
627;Kelly Williams;Aurora;Technology;Computer Peripherals
628;Sonia Sunley;Middletown;Office Supplies;Binders & Binder Accessories
629;Sonia Sunley;Aurora;Furniture;Chairs & Chairmats
630;Anna Andreadi;Scottsdale;Office Supplies;Appliances
631;Alex Avila;Austin;Technology;Telephones & Communication
632;Sarah Foster;Greenville;Office Supplies;Pens & Art Supplies
633;Alex Avila;Pasco;Technology;Computer Peripherals
634;Anna Andreadi;Aurora;Office Supplies;Paper
635;Angele Hood;Greenville;Furniture;Bookcases
636;Sonia Sunley;Greenville;Office Supplies;Binders & Binder Accessories
637;Kelly Williams;Pasco;Technology;Telephones & Communication
638;Anna Andreadi;Janesville;Furniture;Tables
639;Alex Avila;Scottsdale;Office Supplies;Paper
640;Jim Karlsson;Austin;Technology;Computer Peripherals
641;Sonia Sunley;Janesville;Office Supplies;Paper
642;Alex Avila;Scottsdale;Technology;Telephones & Communication
643;Lisa De Cherney;Greenville;Furniture;Chairs & Chairmats
644;Barbara Fisher;Pasco;Office Supplies;Binders & Binder Accessories
645;Barbara Fisher;Greenville;Technology;Telephones & Communication
646;Lisa De Cherney;Scottsdale;Office Supplies;Paper
647;Barbara Fisher;Austin;Furniture;Chairs & Chairmats
648;Alex Avila;Pasco;Furniture;Office Furnishings
649;Roy Skaria;Middletown;Technology;Telephones & Communication
650;Angele Hood;Middletown;Furniture;Chairs & Chairmats
651;Seth Vernon;Aurora;Office Supplies;Paper
652;Sarah Foster;Greenville;Office Supplies;Binders & Binder Accessories
653;Kelly Williams;Pasco;Technology;Computer Peripherals
654;Dennis Bolton;Janesville;Office Supplies;Binders & Binder Accessories
655;Roy Skaria;Scottsdale;Technology;Computer Peripherals
656;Jim Karlsson;Austin;Office Supplies;Binders & Binder Accessories
657;Barbara Fisher;Janesville;Office Supplies;Binders & Binder Accessories
658;Anna Andreadi;Aurora;Office Supplies;Paper
659;Seth Vernon;Austin;Office Supplies;Rubber Bands
660;Alex Avila;Middletown;Furniture;Chairs & Chairmats
661;Sonia Sunley;Aurora;Furniture;Chairs & Chairmats
662;Lisa De Cherney;Greenville;Office Supplies;Labels
663;Dennis Bolton;Pasco;Office Supplies;Paper
664;Anthony O'Donnell;Pasco;Furniture;Office Furnishings
665;Barbara Fisher;Janesville;Technology;Computer Peripherals
666;Barbara Fisher;Scottsdale;Furniture;Chairs & Chairmats
667;Dennis Bolton;Austin;Technology;Office Machines
668;Lisa De Cherney;Janesville;Technology;Office Machines
669;Sarah Foster;Scottsdale;Office Supplies;Appliances
670;Anna Andreadi;Austin;Office Supplies;Storage & Organization
671;Roy Skaria;Middletown;Technology;Computer Peripherals
672;Roy Skaria;Aurora;Technology;Copiers & Fax
673;Dennis Bolton;Greenville;Office Supplies;Binders & Binder Accessories
674;Alex Avila;Greenville;Office Supplies;Binders & Binder Accessories
675;Roy Skaria;Pasco;Office Supplies;Paper
676;Seth Vernon;Janesville;Technology;Computer Peripherals
677;Barbara Fisher;Middletown;Technology;Computer Peripherals
678;Peter Buhler;Aurora;Technology;Computer Peripherals
679;Dennis Bolton;Greenville;Office Supplies;Pens & Art Supplies
680;Roy Skaria;Janesville;Furniture;Office Furnishings
681;Alex Avila;Scottsdale;Office Supplies;Paper
682;Anthony O'Donnell;Austin;Office Supplies;Paper
683;Seth Vernon;Middletown;Office Supplies;Envelopes
684;Sonia Sunley;Aurora;Office Supplies;Rubber Bands
685;Daniel Lacy;Greenville;Technology;Computer Peripherals
686;Giulietta Weimer;Pasco;Technology;Telephones & Communication
687;Mike Vittorini;Janesville;Office Supplies;Binders & Binder Accessories
688;Lela Donovan;Scottsdale;Office Supplies;Binders & Binder Accessories
689;Shahid Shariari;Austin;Office Supplies;Binders & Binder Accessories
690;Trudy Schmidt;Middletown;Furniture;Chairs & Chairmats
691;Christopher Martinez;Aurora;Technology;Telephones & Communication
692;Mike Vittorini;Greenville;Office Supplies;Pens & Art Supplies
693;Marc Harrigan;Pasco;Office Supplies;Rubber Bands
694;Christopher Martinez;Janesville;Office Supplies;Appliances
695;Shahid Shariari;Scottsdale;Office Supplies;Binders & Binder Accessories
696;Liz Price;Austin;Office Supplies;Envelopes
697;Lela Donovan;Middletown;Office Supplies;Appliances
698;Mike Vittorini;Aurora;Furniture;Office Furnishings
699;Shahid Shariari;Greenville;Technology;Computer Peripherals
700;Ralph Kennedy;Pasco;Office Supplies;Binders & Binder Accessories
701;Rob Dowd;Janesville;Office Supplies;Storage & Organization
702;Ralph Kennedy;Scottsdale;Technology;Telephones & Communication
703;Khloe Miller;Austin;Furniture;Office Furnishings
704;Shahid Hopkins;Middletown;Office Supplies;Envelopes
705;Kristina Nunn;Aurora;Office Supplies;Appliances
706;Ralph Kennedy;Greenville;Office Supplies;Labels
707;Ricardo Emerson;Pasco;Technology;Computer Peripherals
708;Lela Donovan;Janesville;Furniture;Office Furnishings
709;Ricardo Emerson;Scottsdale;Office Supplies;Appliances
710;Patrick O'Brill;Austin;Technology;Office Machines
711;Patrick O'Brill;Middletown;Office Supplies;Labels
712;Trudy Schmidt;Aurora;Technology;Computer Peripherals
713;Thomas Brumley;Aurora;Furniture;Office Furnishings
714;Shahid Shariari;Pasco;Furniture;Chairs & Chairmats
715;Vicky Freymann;Austin;Technology;Computer Peripherals
716;Lela Donovan;Scottsdale;Furniture;Office Furnishings
717;Khloe Miller;Austin;Furniture;Office Furnishings
718;Mike Vittorini;Pasco;Office Supplies;Paper
719;Trudy Schmidt;Janesville;Office Supplies;Binders & Binder Accessories
720;Mike Vittorini;Scottsdale;Technology;Office Machines
721;Tony Chapman;Austin;Technology;Computer Peripherals
722;Liz Price;Janesville;Technology;Telephones & Communication
723;Sarah Bern;Scottsdale;Office Supplies;Binders & Binder Accessories
724;Mark Cousins;Austin;Technology;Computer Peripherals
725;Shahid Hopkins;Middletown;Office Supplies;Storage & Organization
726;Mark Cousins;Aurora;Technology;Office Machines
727;Giulietta Weimer;Greenville;Furniture;Chairs & Chairmats
728;Patrick O'Brill;Pasco;Office Supplies;Paper
729;Mark Cousins;Janesville;Technology;Telephones & Communication
730;Daniel Byrd;Scottsdale;Technology;Computer Peripherals
731;Rob Dowd;Austin;Office Supplies;Pens & Art Supplies
732;Mike Vittorini;Middletown;Office Supplies;Pens & Art Supplies
733;John Murray;Aurora;Furniture;Chairs & Chairmats
734;Khloe Miller;Middletown;Furniture;Office Furnishings
735;Kristina Nunn;Aurora;Technology;Computer Peripherals
736;Ralph Kennedy;Greenville;Office Supplies;Binders & Binder Accessories
737;Lela Donovan;Pasco;Office Supplies;Pens & Art Supplies
738;Ralph Kennedy;Janesville;Furniture;Office Furnishings
739;Lena Hernandez;Scottsdale;Furniture;Chairs & Chairmats
740;Shahid Hopkins;Austin;Furniture;Bookcases
741;Kristina Nunn;Middletown;Technology;Telephones & Communication
742;Greg Maxwell;Greenville;Office Supplies;Envelopes
743;Vicky Freymann;Greenville;Technology;Computer Peripherals
744;Rob Dowd;Pasco;Technology;Telephones & Communication
745;Lena Hernandez;Janesville;Technology;Telephones & Communication
746;Lela Donovan;Janesville;Office Supplies;Appliances
747;Mark Cousins;Austin;Technology;Computer Peripherals
748;Ricardo Emerson;Middletown;Furniture;Office Furnishings
749;Liz Price;Aurora;Technology;Computer Peripherals
750;Rob Dowd;Pasco;Technology;Office Machines
751;Mark Cousins;Janesville;Office Supplies;Storage & Organization
752;Giulietta Weimer;Scottsdale;Office Supplies;Binders & Binder Accessories
753;Liz Price;Austin;Furniture;Office Furnishings
754;Sally Knutson;Middletown;Furniture;Office Furnishings
755;Liz Price;Aurora;Furniture;Bookcases
756;Shahid Shariari;Greenville;Office Supplies;Binders & Binder Accessories
757;Justin Hirsh;Pasco;Furniture;Chairs & Chairmats
758;Shahid Shariari;Janesville;Office Supplies;Pens & Art Supplies
759;Giulietta Weimer;Scottsdale;Technology;Computer Peripherals
760;Lela Donovan;Austin;Technology;Copiers & Fax
761;Ralph Kennedy;Middletown;Office Supplies;Paper
762;Vicky Freymann;Aurora;Furniture;Office Furnishings
763;Thomas Brumley;Greenville;Technology;Computer Peripherals
764;Ralph Kennedy;Pasco;Technology;Computer Peripherals
